0.028809143,0.04173755,0.20353863,0.20492268,0.56
0.022255054,0.049468756,0.20113304,0.2066831,0.56
0.030417604,0.03922878,0.19813383,0.2040991,0.56
0.029137379,0.034866896,0.20222643,0.20014633,0.56
0.022225153,0.042832576,0.19988683,0.20418632,0.56
0.025981497,0.051018525,0.20023017,0.2053164,0.56
0.04286106,0.033765737,0.20179974,0.20316969,0.56
0.048350014,0.10480208,0.43787873,0.4547883,0.68
0.0662715,0.09167237,0.43601727,0.44718125,0.68
0.06877955,0.0742179,0.44037518,0.4407365,0.68
0.04998539,0.09479312,0.44146532,0.44717407,0.68
0.058576282,0.1049294,0.4413076,0.4493974,0.68
0.06599254,0.0902012,0.43271285,0.4423679,0.68
0.058995068,0.07619048,0.43703595,0.437578,0.68
0.049659323,0.09913373,0.44533798,0.44777682,0.68
0.05983332,0.106640145,0.44148874,0.4498074,0.68
0.07289486,0.086205184,0.43825266,0.44328555,0.68
0.049869515,0.079892464,0.4310667,0.43758133,0.68
0.055019207,0.09586989,0.43571776,0.4388582,0.68
0.06541506,0.11255918,0.44528,0.44167215,0.68
0.06154052,0.08481632,0.42948472,0.442737,0.68
0.050412778,0.078332484,0.4334444,0.44206062,0.68
0.06766388,0.08788346,0.4425548,0.45267966,0.68
0.052329216,0.10467795,0.43631405,0.44980696,0.68
0.05674952,0.077857405,0.4288472,0.436902,0.68
0.05395986,0.08306453,0.43755555,0.43912098,0.68
0.067158304,0.09419247,0.44069177,0.4506791,0.68
0.06175101,0.09154391,0.4334948,0.4527608,0.68
